238723408,2591,43903,2532,34174,2423,31141,2415,29505,2507,29454,2537,26787,2018,19934,1990,12290,1819,10584,1653,5807
244148940,2361,35732,2367,32069,2376,30776,2499,29531,2506,29469,2643,28558,2021,19931,1990,12290,1819,10584,1653,5807
249574472,2333,39599,2375,33414,2369,31180,2498,29566,2506,29469,2648,29305,2021,19931,1990,12290,1819,10584,1653,5807
255000004,2388,42815,2464,35827,2449,31520,2578,29795,2579,29732,2639,29531,2019,19928,1986,12289,1815,10583,1649,5806
260425536,2387,45699,2430,38704,2462,32123,2614,30042,2594,29733,2637,29571,2023,19924,1986,12289,1815,10583,1649,5806
265851068,2384,47102,2414,41140,2462,32288,2608,30173,2579,29736,2638,29570,2024,19923,1986,12289,1815,10583,1649,5806
271276600,2486,47422,2491,42745,2579,32559,2547,30388,2586,29770,2640,29568,2026,19921,1986,12289,1815,10583,1649,5806
276702132,2385,48901,2393,44183,2483,33314,2552,30499,2582,29584,2645,29566,2032,19918,1989,12289,1818,10583,1652,5806
282127664,2444,47737,2450,43371,2535,33185,2555,30589,2599,29610,2645,29573,2035,19923,1989,12289,1818,10583,1652,5806
287553196,2443,51244,2441,45809,2543,35382,2559,31138,2627,30116,2646,29572,2036,19922,1989,12289,1818,10583,1652,5806
292978728,2439,53817,2457,47193,2500,36943,2544,31286,2564,30438,2644,29579,2035,19927,1992,12289,1821,10583,1652,5806
298404260,2774,57880,2770,48848,2823,38321,2856,31093,2913,30392,2646,29556,2037,19904,1995,12289,1824,10583,1652,5806
303829792,2444,59209,2458,50019,2494,38857,2539,31995,2540,31097,2633,29528,2026,19864,1995,12289,1824,10583,1652,5806
309255324,2463,46589,2439,43518,2508,36412,2545,32109,2523,31181,2629,29508,2022,19844,1995,12289,1824,10583,1652,5806
314680856,2459,49391,2470,45440,2516,37571,2563,32830,2554,31272,2624,29488,2017,19824,1995,12289,1824,10583,1652,5806
320106388,2431,52306,2466,46652,2501,38468,2551,33308,2547,31420,2598,29299,2014,19804,1996,12289,1825,10583,1652,5806
325531920,2447,56133,2455,48669,2519,39535,2534,34404,2540,31770,2598,29299,2014,19804,1996,12289,1825,10583,1652,5806
330957452,2438,58824,2448,50262,2523,40592,2535,35473,2540,31770,2598,29299,2014,19804,1996,12289,1825,10583,1652,5806
336382984,2439,50357,2439,50348,2474,42650,2504,37699,2520,31741,2580,29495,1998,19744,1996,12289,1825,10583,1652,5806
341808516,2432,55131,2424,55128,2473,44252,2500,39242,2520,31741,2580,29495,1998,19744,1996,12289,1825,10583,1652,5806
347234048,2415,59371,2440,57931,2457,45547,2515,40437,2520,31741,2580,29495,1998,19745,1996,12289,1825,10583,1652,5806
