0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56976376,2149,12825,1931,12928,2160,7598,2160,7598,2170,7590,2170,7590,2168,7592,2168,7592,2168,7592,2165,7478
113952752,1892,13118,1888,13074,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
170929128,1884,13157,1886,13125,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
227905504,1882,13212,1883,13190,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
284881880,1880,13549,1882,13348,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
341858256,1791,13984,1793,13693,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
398834632,1794,14091,1785,14036,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
455811008,1802,14158,1797,14125,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
512787384,1789,14220,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
569763760,1789,14252,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
626740136,1791,14293,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
683716512,1790,14329,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
740692888,1789,14361,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
797669264,1789,14400,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
854645640,1791,14435,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
911622016,1789,14471,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
968598392,1789,14512,1800,14139,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
1025574768,2024,14102,2032,13712,2160,7593,2160,7593,2170,7585,2170,7585,2168,7587,2168,7587,2168,7587,2165,7473
1082551144,1955,12995,1971,12857,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1139527520,1995,12977,2000,12931,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1196503896,1991,13031,1990,13006,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1253480272,1984,13299,1986,13059,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1310456648,1892,13579,1983,13415,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1367433024,1895,13929,1890,13863,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1424409400,1906,13999,1900,13963,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1481385776,1895,14081,1905,14024,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1538362152,1895,14101,1895,14081,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1595338528,1893,14140,1895,14082,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1652314904,1894,14167,1895,14082,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1709291280,1895,14206,1895,14082,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1766267656,1893,14236,1895,14082,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1823244032,1893,14271,1895,14082,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
1880220408,1897,14308,1895,14083,2177,7612,2177,7612,2181,7590,2181,7590,2168,7587,2168,7587,2168,7587,2165,7473
