0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970084,248,5545,650,3877,749,3867,864,3681,907,3579,907,3579,907,3579,907,3579,933,3601,933,3601
1455126,613,5909,874,4406,985,4343,1043,4167,1096,4006,1096,4006,1096,4006,1096,4006,1123,4019,1133,4038
1940168,828,5139,900,4448,1021,4389,1089,4226,1126,4049,1126,4049,1126,4049,1126,4049,1144,4090,1159,4112
2425210,952,4721,906,4528,1033,4459,1117,4316,1153,4141,1153,4141,1153,4141,1153,4141,1154,4165,1167,4192
2910252,937,4817,906,4528,1033,4459,1117,4316,1153,4141,1153,4141,1153,4141,1153,4141,1154,4165,1167,4192
3395294,945,5022,906,4528,1033,4459,1117,4316,1153,4141,1153,4141,1153,4141,1153,4141,1154,4165,1167,4192
3880336,921,5120,906,4528,1033,4459,1117,4316,1153,4141,1153,4141,1153,4141,1153,4141,1154,4165,1167,4192
4365378,925,5138,906,4528,1033,4459,1117,4316,1153,4141,1153,4141,1153,4141,1153,4141,1154,4165,1167,4192
4850420,899,4563,904,4526,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
5335462,885,4716,904,4526,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
5820504,886,4892,904,4526,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
6305546,887,4943,904,4526,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
6790588,1026,4511,1033,4459,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
7275630,1019,4556,1033,4459,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
7760672,1017,4725,1033,4459,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
8245714,1007,4866,1033,4459,1028,4455,1116,4310,1152,4139,1152,4139,1152,4139,1152,4139,1150,4157,1163,4184
8730756,1037,4517,1041,4477,1038,4471,1129,4351,1163,4182,1163,4182,1163,4182,1163,4182,1165,4214,1173,4189
9215798,1042,4525,1048,4498,1040,4490,1139,4359,1170,4193,1170,4193,1170,4193,1170,4193,1175,4224,1181,4189
9700840,1060,4574,1069,4535,1058,4519,1154,4389,1189,4220,1189,4220,1189,4220,1189,4220,1189,4227,1194,4192
10185882,1047,5344,1043,5301,1033,5355,1154,5234,1161,5091,1161,5091,1161,5091,1161,5091,1214,4229,1219,4194
10670924,1051,6125,1024,6029,1034,5359,1156,5234,1163,5091,1163,5091,1163,5091,1163,5091,1216,4229,1221,4194
11155966,1467,6547,1492,6411,1505,5591,1634,5718,1632,5581,1632,5581,1632,5581,1632,5581,1635,4250,1639,4198
11641008,1547,6477,1541,6468,1524,5679,1653,5798,1647,5666,1647,5666,1647,5666,1647,5666,1648,4249,1652,4197
12126050,1550,6412,1552,6470,1612,5735,1732,5837,1728,5731,1728,5731,1727,5770,1728,5732,1655,4252,1659,4200
12611092,1557,6429,1555,6473,1619,5756,1741,5855,1735,5751,1735,5751,1734,5790,1735,5752,1661,4250,1665,4198
13096134,1564,6445,1562,6489,1628,5777,1752,5868,1746,5765,1746,5765,1745,5804,1746,5766,1669,4250,1673,4198
13581176,1577,6524,1587,6518,1632,5789,1764,5865,1758,5762,1758,5762,1757,5801,1758,5763,1677,4250,1681,4198
14066218,1801,6283,1785,6368,1844,5661,1887,5994,1863,5783,1863,5783,1857,5822,1858,5784,1770,4251,1774,4199
14551260,1827,6283,1811,6368,1869,5662,1913,5994,1888,5785,1888,5785,1882,5824,1883,5786,1795,4251,1799,4199
15036302,1866,6330,1842,6352,1876,5797,1890,5785,1890,5785,1890,5785,1884,5824,1885,5786,1797,4251,1801,4199
15521344,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
16006386,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
16491428,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
16976470,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
17461512,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
17946554,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
18431596,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
18916638,1881,5698,1881,5698,1881,5698,1889,5738,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
19401680,1948,6194,1942,6157,1945,6151,1957,6189,1902,5808,1902,5808,1883,5777,1884,5739,1796,4252,1800,4200
19886722,1961,6329,1943,6324,1945,6302,1961,6337,1889,5738,1889,5738,1883,5777,1884,5739,1796,4252,1800,4200
20371764,2181,6493,1943,6470,1945,6461,1959,6487,1890,5740,1890,5740,1883,5777,1884,5739,1796,4252,1800,4200
20856806,1973,6719,1983,6683,2016,6650,2030,6677,2052,6667,2055,6664,1885,5777,1886,5739,1798,4252,1802,4200
