0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32037216,1986,29826,2051,29965,2133,29563,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257
64074432,1986,29826,2051,29965,2098,29792,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257
96111648,1986,29826,2051,29965,2060,29972,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257
128148864,1986,29826,2051,29965,2053,29983,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257
160186080,1986,29826,2051,29965,2053,29983,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257
192223296,1986,29826,2051,29965,2053,29983,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257,2172,12257
224260512,2057,29984,2058,29962,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
256297728,2057,29984,2058,29962,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
288334944,2057,30006,2058,29962,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
320372160,2058,29962,2058,29962,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
352409376,2058,29962,2058,29962,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
384446592,2056,30007,2056,30007,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
416483808,2056,30007,2056,30007,2060,29980,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
448521024,2057,29984,2057,29984,2060,29980,2101,13303,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
480558240,2057,29984,2057,29984,2060,29980,2167,16156,2101,13267,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
512595456,2060,30000,2057,29984,2060,29980,2170,16494,2101,13269,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
544632672,2060,30032,2057,29984,2060,29980,2193,16770,2101,13269,2179,12254,2179,12254,2179,12254,2179,12254,2179,12254
